ticketid;description;reportedby;reportdate;cinum;internalpriority;reportedpriority;siteid5;status;owner;ownergroup;assetnum;failurecode;failurereportid;linenum;orgid;siteid;ticketclass;ticketid1;type;wonum;description2;failurecode3;failurecodeid;orgid4
5729677;FALLA CORE TX - AFECTACION;;20/02/2017 13:01;IPRAN@ATN.10.4.131.113;4;5;OT;CLOSED;;RF-GUA04;;9011;273534;1909;COMCEL;;INCIDENT;5729677;PROBLEM;;Indeterminado;9011;901;COMCEL
5729677;FALLA CORE TX - AFECTACION;;20/02/2017 13:01;IPRAN@ATN.10.4.131.113;4;5;OT;CLOSED;;RF-GUA04;;901101;273535;1911;COMCEL;;INCIDENT;5729677;CAUSE;;Sin intervencion;901101;903;COMCEL
5729677;FALLA CORE TX - AFECTACION;;20/02/2017 13:01;IPRAN@ATN.10.4.131.113;4;5;OT;CLOSED;;RF-GUA04;;90110101;273536;4485;COMCEL;;INCIDENT;5729677;REMEDY;;No se detectaron problemas en servicio;90110101;1434;COMCEL
5729826;FALLA DATOS;Roberto Herrera-;20/02/2017 16:53;7131;5;;ON;CLOSED;;PEBUCOW;;9011;273789;1909;COMCEL;;INCIDENT;5729826;PROBLEM;;Indeterminado;9011;901;COMCEL
5729826;FALLA DATOS;Roberto Herrera-;20/02/2017 16:53;7131;5;;ON;CLOSED;;PEBUCOW;;901101;273790;1911;COMCEL;;INCIDENT;5729826;CAUSE;;Sin intervencion;901101;903;COMCEL
5729826;FALLA DATOS;Roberto Herrera-;20/02/2017 16:53;7131;5;;ON;CLOSED;;PEBUCOW;;90110101;273791;4485;COMCEL;;INCIDENT;5729826;REMEDY;;No se detectaron problemas en servicio;90110101;1434;COMCEL
5729861;FALLA CORE TX - RIESGO;;20/02/2017 18:23;TELL@BSA.TE951;2;;OT;CLOSED;;MASTERTX;;9011;274365;1909;COMCEL;;INCIDENT;5729861;PROBLEM;;Indeterminado;9011;901;COMCEL
5729861;FALLA CORE TX - RIESGO;;20/02/2017 18:23;TELL@BSA.TE951;2;;OT;CLOSED;;MASTERTX;;901101;274366;1911;COMCEL;;INCIDENT;5729861;CAUSE;;Sin intervencion;901101;903;COMCEL
5729861;FALLA CORE TX - RIESGO;;20/02/2017 18:23;TELL@BSA.TE951;2;;OT;CLOSED;;MASTERTX;;90110101;274367;4485;COMCEL;;INCIDENT;5729861;REMEDY;;No se detectaron problemas en servicio;90110101;1434;COMCEL
5729887;FALLA CORE TX - RIESGO;;20/02/2017 19:10;TELL@BSA.TE1640;2;5;OT;CLOSED;;TXSUPENG;;7011;273537;1713;COMCEL;;INCIDENT;5729887;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5729887;FALLA CORE TX - RIESGO;;20/02/2017 19:10;TELL@BSA.TE1640;2;5;OT;CLOSED;;TXSUPENG;;701101;273546;1719;COMCEL;;INCIDENT;5729887;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5729887;FALLA CORE TX - RIESGO;;20/02/2017 19:10;TELL@BSA.TE1640;2;5;OT;CLOSED;;TXSUPENG;;70110101;273547;1759;COMCEL;;INCIDENT;5729887;REMEDY;;reconexion de energia;70110101;691;COMCEL
5729912;FALLA EN PLATAFORMA;;20/02/2017 19:59;IPCLOCK SCR A;3;3;OT;CLOSED;;RF-MET02;;9011;274866;1909;COMCEL;;INCIDENT;5729912;PROBLEM;;Indeterminado;9011;901;COMCEL
5729912;FALLA EN PLATAFORMA;;20/02/2017 19:59;IPCLOCK SCR A;3;3;OT;CLOSED;;RF-MET02;;901101;274867;1911;COMCEL;;INCIDENT;5729912;CAUSE;;Sin intervencion;901101;903;COMCEL
5729912;FALLA EN PLATAFORMA;;20/02/2017 19:59;IPCLOCK SCR A;3;3;OT;CLOSED;;RF-MET02;;90110101;274868;4485;COMCEL;;INCIDENT;5729912;REMEDY;;No se detectaron problemas en servicio;90110101;1434;COMCEL
5729933;FALLA CORE TX - AFECTACION;;21/02/2017 2:14;MGMT@TIGO.HOME-10.8.240.14;3;4;OT;CLOSED;;PESOLHHT;;2062;273551;5049;COMCEL;;INCIDENT;5729933;PROBLEM;;EQUIPO - JUNIPER;2062;1704;COMCEL
5729933;FALLA CORE TX - AFECTACION;;21/02/2017 2:14;MGMT@TIGO.HOME-10.8.240.14;3;4;OT;CLOSED;;PESOLHHT;;206207;273554;5079;COMCEL;;INCIDENT;5729933;CAUSE;;Transceiver;206207;1718;COMCEL
5729984;NOC TX,MICROONDA,E1 FUERA DE SERVICIO;;21/02/2017 7:18;TELLABS@8609.10.32.3.151;4;;OT;CLOSED;;RF-SMR03;;;;;;;;;;;;;;
5730025;FALLA CORE TX - AFECTACION;;21/02/2017 7:59;ROADM@ALU.CHISEC;4;;OT;CLOSED;;PESOLPTN;;1021;273651;1047;COMCEL;;INCIDENT;5730025;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5730025;FALLA CORE TX - AFECTACION;;21/02/2017 7:59;ROADM@ALU.CHISEC;4;;OT;CLOSED;;PESOLPTN;;102117;273652;1089;COMCEL;;INCIDENT;5730025;CAUSE;;Machetazo en fibra;102117;100;COMCEL
5730025;FALLA CORE TX - AFECTACION;;21/02/2017 7:59;ROADM@ALU.CHISEC;4;;OT;CLOSED;;PESOLPTN;;10210101;273653;1145;COMCEL;;INCIDENT;5730025;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5730051;FALLA DATOS;Jorge Gomez..;21/02/2017 8:41;73010;5;;BUC;CLOSED;JLETRAN;;;1031;273773;5153;COMCEL;;INCIDENT;5730051;PROBLEM;;ATENUACION DE FIBRA;1031;1753;COMCEL
5730051;FALLA DATOS;Jorge Gomez..;21/02/2017 8:41;73010;5;;BUC;CLOSED;JLETRAN;;;103101;273774;5155;COMCEL;;INCIDENT;5730051;CAUSE;;Error humano;103101;1754;COMCEL
5730051;FALLA DATOS;Jorge Gomez..;21/02/2017 8:41;73010;5;;BUC;CLOSED;JLETRAN;;;10310105;273775;5193;COMCEL;;INCIDENT;5730051;REMEDY;;Reemplazo de patch cord, acoplador o pigtail;10310105;1772;COMCEL
5730072;FALLA CORE TX - AFECTACION;;21/02/2017 9:01;IPRAN@ALU.10.20.1.33;4;;OT;CLOSED;;MASTERTX;;;;;;;;;;;;;;
5730230;FALLA CORE TX - AFECTACION;;21/02/2017 11:11;DWDM@HUAWEI.BARBERENA;4;;OT;CLOSED;;PEINGJTP;;9011;274594;1909;COMCEL;;INCIDENT;5730230;PROBLEM;;Indeterminado;9011;901;COMCEL
5730230;FALLA CORE TX - AFECTACION;;21/02/2017 11:11;DWDM@HUAWEI.BARBERENA;4;;OT;CLOSED;;PEINGJTP;;901101;274595;1911;COMCEL;;INCIDENT;5730230;CAUSE;;Sin intervencion;901101;903;COMCEL
5730230;FALLA CORE TX - AFECTACION;;21/02/2017 11:11;DWDM@HUAWEI.BARBERENA;4;;OT;CLOSED;;PEINGJTP;;90110101;274596;4485;COMCEL;;INCIDENT;5730230;REMEDY;;No se detectaron problemas en servicio;90110101;1434;COMCEL
5730297;FALLA TELEFONIA;Ariel Arrecis -;21/02/2017 12:01;25908;5;;BUC;CLOSED;;MEBUCOW;;2022;273769;4451;COMCEL;;INCIDENT;5730297;PROBLEM;;EQUIPO - MEDIATRIX;2022;1419;COMCEL
5730369;FALLA CORE TX - AFECTACION;;21/02/2017 13:11;IPRAN@ALU.10.20.4.37;4;;OT;CLOSED;;RF-IZB01;;7011;273837;1713;COMCEL;;INCIDENT;5730369;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5730369;FALLA CORE TX - AFECTACION;;21/02/2017 13:11;IPRAN@ALU.10.20.4.37;4;;OT;CLOSED;;RF-IZB01;;701101;273838;1719;COMCEL;;INCIDENT;5730369;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5730369;FALLA CORE TX - AFECTACION;;21/02/2017 13:11;IPRAN@ALU.10.20.4.37;4;;OT;CLOSED;;RF-IZB01;;70110101;273839;1759;COMCEL;;INCIDENT;5730369;REMEDY;;reconexion de energia;70110101;691;COMCEL
5730394;FALLA CORE TX - RIESGO;;21/02/2017 13:56;TELL@BSA.TE15600;2;5;OT;CLOSED;;PW-GUA05;;9011;273834;1909;COMCEL;;INCIDENT;5730394;PROBLEM;;Indeterminado;9011;901;COMCEL
5730394;FALLA CORE TX - RIESGO;;21/02/2017 13:56;TELL@BSA.TE15600;2;5;OT;CLOSED;;PW-GUA05;;901101;273835;1911;COMCEL;;INCIDENT;5730394;CAUSE;;Sin intervencion;901101;903;COMCEL
5730394;FALLA CORE TX - RIESGO;;21/02/2017 13:56;TELL@BSA.TE15600;2;5;OT;CLOSED;;PW-GUA05;;90110101;273836;4485;COMCEL;;INCIDENT;5730394;REMEDY;;No se detectaron problemas en servicio;90110101;1434;COMCEL
5730408;FALLA DATOS;alejandro mazariegos;21/02/2017 14:19;88943;5;;BUC;CLOSED;;PEBUCOW;;4011;273809;1579;COMCEL;;INCIDENT;5730408;PROBLEM;;CONEXI覰 - CONEXI覰 F蚐ICA;4011;821;COMCEL
5730408;FALLA DATOS;alejandro mazariegos;21/02/2017 14:19;88943;5;;BUC;CLOSED;;PEBUCOW;;401106;273810;1591;COMCEL;;INCIDENT;5730408;CAUSE;;Conector Da馻do;401106;835;COMCEL
5730408;FALLA DATOS;alejandro mazariegos;21/02/2017 14:19;88943;5;;BUC;CLOSED;;PEBUCOW;;40110103;273811;1611;COMCEL;;INCIDENT;5730408;REMEDY;;cambio conector;40110103;857;COMCEL
5730431;Ordenaci髇 y re-instalaci髇 de cajas Molex en nodo KM 77;RRIVASP;21/02/2017 14:46;O&M@TXSUPPORT;;;OT;CLOSED;;PEINGESC;;9011;273821;1909;COMCEL;;INCIDENT;5730431;PROBLEM;;Indeterminado;9011;901;COMCEL
5730431;Ordenaci髇 y re-instalaci髇 de cajas Molex en nodo KM 77;RRIVASP;21/02/2017 14:46;O&M@TXSUPPORT;;;OT;CLOSED;;PEINGESC;;901101;273822;1911;COMCEL;;INCIDENT;5730431;CAUSE;;Sin intervencion;901101;903;COMCEL
5730431;Ordenaci髇 y re-instalaci髇 de cajas Molex en nodo KM 77;RRIVASP;21/02/2017 14:46;O&M@TXSUPPORT;;;OT;CLOSED;;PEINGESC;;90110101;273823;4485;COMCEL;;INCIDENT;5730431;REMEDY;;No se detectaron problemas en servicio;90110101;1434;COMCEL
5730444;FALLA CORE TX - RIESGO;;21/02/2017 15:06;TELL@BSA.TE951;2;;OT;CLOSED;;TXSUPENG;;9011;274368;1909;COMCEL;;INCIDENT;5730444;PROBLEM;;Indeterminado;9011;901;COMCEL
5730444;FALLA CORE TX - RIESGO;;21/02/2017 15:06;TELL@BSA.TE951;2;;OT;CLOSED;;TXSUPENG;;901101;274369;1911;COMCEL;;INCIDENT;5730444;CAUSE;;Sin intervencion;901101;903;COMCEL
5730444;FALLA CORE TX - RIESGO;;21/02/2017 15:06;TELL@BSA.TE951;2;;OT;CLOSED;;TXSUPENG;;90110101;274370;4485;COMCEL;;INCIDENT;5730444;REMEDY;;No se detectaron problemas en servicio;90110101;1434;COMCEL
5730470;FALLA CORE TX - RIESGO;;21/02/2017 15:33;TELL@BSA.TE2731;2;;OT;CLOSED;;TXSUPENG;;;;;;;;;;;;;;
5730576;FALLA CORE TX - AFECTACION;;21/02/2017 17:47;MX-960-FRA@10.12.20.146;3;5;OT;CLOSED;;RF-MET03;;2112;274597;1943;COMCEL;;INCIDENT;5730576;PROBLEM;;EQUIPO - HUAWEI IP RAN;2112;634;COMCEL
5730576;FALLA CORE TX - AFECTACION;;21/02/2017 17:47;MX-960-FRA@10.12.20.146;3;5;OT;CLOSED;;RF-MET03;;211205;274598;1957;COMCEL;;INCIDENT;5730576;CAUSE;;Tarjeta Da馻da;211205;644;COMCEL
5730576;FALLA CORE TX - AFECTACION;;21/02/2017 17:47;MX-960-FRA@10.12.20.146;3;5;OT;CLOSED;;RF-MET03;;21110105;274599;1981;COMCEL;;INCIDENT;5730576;REMEDY;;cambio tarjeta;21110105;625;COMCEL
5730602;FALLA DATOS;Lusbin;21/02/2017 18:18;63409;5;;BUC;CLOSED;;PEBUCQTZ;;1031;273851;5153;COMCEL;;INCIDENT;5730602;PROBLEM;;ATENUACION DE FIBRA;1031;1753;COMCEL
5730602;FALLA DATOS;Lusbin;21/02/2017 18:18;63409;5;;BUC;CLOSED;;PEBUCQTZ;;103101;273852;5155;COMCEL;;INCIDENT;5730602;CAUSE;;Error humano;103101;1754;COMCEL
5730611;FALLA CORE TX - RIESGO;;21/02/2017 18:49;TELL@BSA.TE1640;2;5;OT;CLOSED;;PW-HHT06;;7011;273827;1713;COMCEL;;INCIDENT;5730611;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5730611;FALLA CORE TX - RIESGO;;21/02/2017 18:49;TELL@BSA.TE1640;2;5;OT;CLOSED;;PW-HHT06;;701101;273840;1719;COMCEL;;INCIDENT;5730611;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5730611;FALLA CORE TX - RIESGO;;21/02/2017 18:49;TELL@BSA.TE1640;2;5;OT;CLOSED;;PW-HHT06;;70110101;273841;1759;COMCEL;;INCIDENT;5730611;REMEDY;;reconexion de energia;70110101;691;COMCEL
5730625;FALLA CORE TX - RIESGO;BGARCIAH;21/02/2017 19:33;TELL@BSA.TE10600;2;5;OT;CLOSED;;PW-IZB01;;7011;273853;1713;COMCEL;;INCIDENT;5730625;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5730625;FALLA CORE TX - RIESGO;BGARCIAH;21/02/2017 19:33;TELL@BSA.TE10600;2;5;OT;CLOSED;;PW-IZB01;;701115;273854;1753;COMCEL;;INCIDENT;5730625;CAUSE;;AA Apagado;701115;685;COMCEL
5730625;FALLA CORE TX - RIESGO;BGARCIAH;21/02/2017 19:33;TELL@BSA.TE10600;2;5;OT;CLOSED;;PW-IZB01;;70110115;273855;1787;COMCEL;;INCIDENT;5730625;REMEDY;;encendido AA;70110115;719;COMCEL
5730627;FALLA CORE TX - AFECTACION;;21/02/2017 19:39;IPRAN@ALU.10.20.0.12;3;;OT;CLOSED;;TXSUPENG;;9011;273867;1909;COMCEL;;INCIDENT;5730627;PROBLEM;;Indeterminado;9011;901;COMCEL
5730627;FALLA CORE TX - AFECTACION;;21/02/2017 19:39;IPRAN@ALU.10.20.0.12;3;;OT;CLOSED;;TXSUPENG;;901102;273868;4491;COMCEL;;INCIDENT;5730627;CAUSE;;;901102;1437;COMCEL
5730630;FALLA CORE TX - RIESGO;;21/02/2017 19:43;TELL@BSA.TE10600;;;OT;CLOSED;;MASTERTX;;;;;;;;;;;;;;
5730725;FALLA CORE TX - AFECTACION;;22/02/2017 7:32;ATN@10.4.139.22;4;5;OT;CLOSED;;RF-GUA05;;9011;273940;1909;COMCEL;;INCIDENT;5730725;PROBLEM;;Indeterminado;9011;901;COMCEL
5730725;FALLA CORE TX - AFECTACION;;22/02/2017 7:32;ATN@10.4.139.22;4;5;OT;CLOSED;;RF-GUA05;;901101;273941;1911;COMCEL;;INCIDENT;5730725;CAUSE;;Sin intervencion;901101;903;COMCEL
5730725;FALLA CORE TX - AFECTACION;;22/02/2017 7:32;ATN@10.4.139.22;4;5;OT;CLOSED;;RF-GUA05;;90110101;273942;4485;COMCEL;;INCIDENT;5730725;REMEDY;;No se detectaron problemas en servicio;90110101;1434;COMCEL
5730736;FALLA CORE TX - RIESGO;;22/02/2017 7:48;IPRAN@ALU.10.20.0.12;2;;OT;CLOSED;;PEINGCTR;;1021;273934;1047;COMCEL;;INCIDENT;5730736;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5730736;FALLA CORE TX - RIESGO;;22/02/2017 7:48;IPRAN@ALU.10.20.0.12;2;;OT;CLOSED;;PEINGCTR;;102124;273935;1103;COMCEL;;INCIDENT;5730736;CAUSE;;Robo de mufa;102124;114;COMCEL
5730736;FALLA CORE TX - RIESGO;;22/02/2017 7:48;IPRAN@ALU.10.20.0.12;2;;OT;CLOSED;;PEINGCTR;;10210101;273936;1159;COMCEL;;INCIDENT;5730736;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5730814;FALLA CORE TX - AFECTACION;;22/02/2017 9:37;U2000A@10.2.205.129;4;;OT;CLOSED;SMAZARIEGOSC;;;;;;;;;;;;;;;
5730817;FALLA CORE TX - AFECTACION;;22/02/2017 9:43;TELL@BSA.TE1870;4;5;OT;CLOSED;;PESOLSMR;;1021;273981;1047;COMCEL;;INCIDENT;5730817;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5730817;FALLA CORE TX - AFECTACION;;22/02/2017 9:43;TELL@BSA.TE1870;4;5;OT;CLOSED;;PESOLSMR;;102117;273982;1089;COMCEL;;INCIDENT;5730817;CAUSE;;Machetazo en fibra;102117;100;COMCEL
5730817;FALLA CORE TX - AFECTACION;;22/02/2017 9:43;TELL@BSA.TE1870;4;5;OT;CLOSED;;PESOLSMR;;10210101;273983;1145;COMCEL;;INCIDENT;5730817;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5730825;FALLA CORE TX - AFECTACION;;22/02/2017 10:07;ROADM@ALU.BARBERENA1;4;;OT;CLOSED;;PEINGJTP;;1021;273984;1047;COMCEL;;INCIDENT;5730825;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5730825;FALLA CORE TX - AFECTACION;;22/02/2017 10:07;ROADM@ALU.BARBERENA1;4;;OT;CLOSED;;PEINGJTP;;102101;273985;1055;COMCEL;;INCIDENT;5730825;CAUSE;;Roedor se come la fibra;102101;68;COMCEL
5730825;FALLA CORE TX - AFECTACION;;22/02/2017 10:07;ROADM@ALU.BARBERENA1;4;;OT;CLOSED;;PEINGJTP;;10210101;273986;1107;COMCEL;;INCIDENT;5730825;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5730835;FALLA CORE TX - AFECTACION;;22/02/2017 10:14;IPRAN@10.4.139.4;4;;OT;CLOSED;;TXSUPENG;;9011;273931;1909;COMCEL;;INCIDENT;5730835;PROBLEM;;Indeterminado;9011;901;COMCEL
5730835;FALLA CORE TX - AFECTACION;;22/02/2017 10:14;IPRAN@10.4.139.4;4;;OT;CLOSED;;TXSUPENG;;901101;273932;1911;COMCEL;;INCIDENT;5730835;CAUSE;;Sin intervencion;901101;903;COMCEL
5730835;FALLA CORE TX - AFECTACION;;22/02/2017 10:14;IPRAN@10.4.139.4;4;;OT;CLOSED;;TXSUPENG;;90110101;273933;4485;COMCEL;;INCIDENT;5730835;REMEDY;;No se detectaron problemas en servicio;90110101;1434;COMCEL
5730843;FALLA DATOS;carlos solares..;22/02/2017 10:20;11633;5;;BUC;CLOSED;;PEBUCOW;;1021;274028;1047;COMCEL;;INCIDENT;5730843;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5730843;FALLA DATOS;carlos solares..;22/02/2017 10:20;11633;5;;BUC;CLOSED;;PEBUCOW;;102101;274029;1055;COMCEL;;INCIDENT;5730843;CAUSE;;Roedor se come la fibra;102101;68;COMCEL
5730843;FALLA DATOS;carlos solares..;22/02/2017 10:20;11633;5;;BUC;CLOSED;;PEBUCOW;;10210101;274030;1107;COMCEL;;INCIDENT;5730843;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5730847;FALLA CORE TX - AFECTACION;;22/02/2017 10:22;TELL@BSA.TE532;4;5;OT;CLOSED;;RF-SCT01;;9011;273937;1909;COMCEL;;INCIDENT;5730847;PROBLEM;;Indeterminado;9011;901;COMCEL
5730847;FALLA CORE TX - AFECTACION;;22/02/2017 10:22;TELL@BSA.TE532;4;5;OT;CLOSED;;RF-SCT01;;901101;273938;1911;COMCEL;;INCIDENT;5730847;CAUSE;;Sin intervencion;901101;903;COMCEL
5730847;FALLA CORE TX - AFECTACION;;22/02/2017 10:22;TELL@BSA.TE532;4;5;OT;CLOSED;;RF-SCT01;;90110101;273939;4485;COMCEL;;INCIDENT;5730847;REMEDY;;No se detectaron problemas en servicio;90110101;1434;COMCEL
5730856;FALLA CORE TX - AFECTACION;;22/02/2017 10:29;TELL@BSA.TE287;3;;OT;CLOSED;;TXSUPENG;;;;;;;;;;;;;;
5730876;FALLA CORE TX - RIESGO;;22/02/2017 10:36;TELL@BSA.TE1696;4;5;OT;CLOSED;;TXSUPENG;;7011;274096;1713;COMCEL;;INCIDENT;5730876;PROBLEM;;ENERGIA y TEMP - ENERGIA/TEMP;7011;578;COMCEL
5730876;FALLA CORE TX - RIESGO;;22/02/2017 10:36;TELL@BSA.TE1696;4;5;OT;CLOSED;;TXSUPENG;;701101;274097;1719;COMCEL;;INCIDENT;5730876;CAUSE;;Mala Calidad de Energia Comercial;701101;580;COMCEL
5730876;FALLA CORE TX - RIESGO;;22/02/2017 10:36;TELL@BSA.TE1696;4;5;OT;CLOSED;;TXSUPENG;;70110101;274098;1759;COMCEL;;INCIDENT;5730876;REMEDY;;reconexion de energia;70110101;691;COMCEL
5730897;FALLA DATOS;56988;22/02/2017 11:02;75727;5;;BUC;CLOSED;;PEBUCOW;;2051;273955;1465;COMCEL;;INCIDENT;5730897;PROBLEM;;EQUIPO - CISCO;2051;387;COMCEL
5730897;FALLA DATOS;56988;22/02/2017 11:02;75727;5;;BUC;CLOSED;;PEBUCOW;;205113;273956;1505;COMCEL;;INCIDENT;5730897;CAUSE;;Puerto de Switch Inhibido;205113;413;COMCEL
5730897;FALLA DATOS;56988;22/02/2017 11:02;75727;5;;BUC;CLOSED;;PEBUCOW;;20510113;273957;1723;COMCEL;;INCIDENT;5730897;REMEDY;;reinicio puerto switch;20510113;444;COMCEL
5730914;FALLA DATOS;vinisio  Garcia.;22/02/2017 11:40;56871;5;;BUC;CLOSED;;PEBUCSMR;;1021;274008;1047;COMCEL;;INCIDENT;5730914;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5730914;FALLA DATOS;vinisio  Garcia.;22/02/2017 11:40;56871;5;;BUC;CLOSED;;PEBUCSMR;;102117;274009;1089;COMCEL;;INCIDENT;5730914;CAUSE;;Machetazo en fibra;102117;100;COMCEL
5730914;FALLA DATOS;vinisio  Garcia.;22/02/2017 11:40;56871;5;;BUC;CLOSED;;PEBUCSMR;;10210106;274010;2593;COMCEL;;INCIDENT;5730914;REMEDY;;Fusion de hilos de fibra;10210106;1030;COMCEL
5730919;FALLA INTERNET;claudia;22/02/2017 11:47;69503;5;;BUC;CLOSED;;PEBUCOW;;1021;274072;1047;COMCEL;;INCIDENT;5730919;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5730919;FALLA INTERNET;claudia;22/02/2017 11:47;69503;5;;BUC;CLOSED;;PEBUCOW;;102102;274073;1059;COMCEL;;INCIDENT;5730919;CAUSE;;Atenuacion de fibra;102102;70;COMCEL
5730919;FALLA INTERNET;claudia;22/02/2017 11:47;69503;5;;BUC;CLOSED;;PEBUCOW;;10210102;274074;2361;COMCEL;;INCIDENT;5730919;REMEDY;;Limpieza patchcord;10210102;121;COMCEL
5730945;FALLA INTERNET;;22/02/2017 12:29;70831;4;;BUC;CLOSED;;PEBUCOW;;1021;274075;1047;COMCEL;;INCIDENT;5730945;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5730945;FALLA INTERNET;;22/02/2017 12:29;70831;4;;BUC;CLOSED;;PEBUCOW;;102109;274076;1073;COMCEL;;INCIDENT;5730945;CAUSE;;Corte de fibra por Movimiento de Postes;102109;84;COMCEL
5730945;FALLA INTERNET;;22/02/2017 12:29;70831;4;;BUC;CLOSED;;PEBUCOW;;10210101;274077;1129;COMCEL;;INCIDENT;5730945;REMEDY;;Reparacion tramo fibra;10210101;119;COMCEL
5731074;FALLA CORE TX - RIESGO;;22/02/2017 14:42;TELL@BSA.TE951;2;;OT;CLOSED;;MASTERTX;;9011;274371;1909;COMCEL;;INCIDENT;5731074;PROBLEM;;Indeterminado;9011;901;COMCEL
5731074;FALLA CORE TX - RIESGO;;22/02/2017 14:42;TELL@BSA.TE951;2;;OT;CLOSED;;MASTERTX;;901101;274372;1911;COMCEL;;INCIDENT;5731074;CAUSE;;Sin intervencion;901101;903;COMCEL
5731074;FALLA CORE TX - RIESGO;;22/02/2017 14:42;TELL@BSA.TE951;2;;OT;CLOSED;;MASTERTX;;90110101;274373;4485;COMCEL;;INCIDENT;5731074;REMEDY;;No se detectaron problemas en servicio;90110101;1434;COMCEL
5731078;FALLA CORE TX - AFECTACION;;22/02/2017 14:49;ROADM@ALU.PRADERA1;3;;OT;CLOSED;;PEINGCTR;;1021;274084;1047;COMCEL;;INCIDENT;5731078;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5731078;FALLA CORE TX - AFECTACION;;22/02/2017 14:49;ROADM@ALU.PRADERA1;3;;OT;CLOSED;;PEINGCTR;;102116;274085;1087;COMCEL;;INCIDENT;5731078;CAUSE;;Limpieza de Patchcoard;102116;98;COMCEL
5731078;FALLA CORE TX - AFECTACION;;22/02/2017 14:49;ROADM@ALU.PRADERA1;3;;OT;CLOSED;;PEINGCTR;;10210102;274086;1143;COMCEL;;INCIDENT;5731078;REMEDY;;Limpieza patchcord;10210102;121;COMCEL
5731089;FALLA CORE TX - RIESGO;;22/02/2017 15:03;IPRAN@ALU.10.20.3.53;2;5;OT;CLOSED;;RF-EPG02;;9011;274117;1909;COMCEL;;INCIDENT;5731089;PROBLEM;;Indeterminado;9011;901;COMCEL
5731089;FALLA CORE TX - RIESGO;;22/02/2017 15:03;IPRAN@ALU.10.20.3.53;2;5;OT;CLOSED;;RF-EPG02;;901101;274118;1911;COMCEL;;INCIDENT;5731089;CAUSE;;Sin intervencion;901101;903;COMCEL
5731089;FALLA CORE TX - RIESGO;;22/02/2017 15:03;IPRAN@ALU.10.20.3.53;2;5;OT;CLOSED;;RF-EPG02;;90110101;274119;4485;COMCEL;;INCIDENT;5731089;REMEDY;;No se detectaron problemas en servicio;90110101;1434;COMCEL
5731101;FALLA CORE TX - AFECTACION;;22/02/2017 15:13;IPRAN@ALU.10.20.9.1;3;;OT;CLOSED;;MASTERTX;;;;;;;;;;;;;;
5731112;FALLA CORE TX - RIESGO;;22/02/2017 15:25;RECTIFICADOR@EMERSON172.21.3.13;2;;OT;CLOSED;;TXSUPENG;;9011;274063;1909;COMCEL;;INCIDENT;5731112;PROBLEM;;Indeterminado;9011;901;COMCEL
5731112;FALLA CORE TX - RIESGO;;22/02/2017 15:25;RECTIFICADOR@EMERSON172.21.3.13;2;;OT;CLOSED;;TXSUPENG;;901101;274064;1911;COMCEL;;INCIDENT;5731112;CAUSE;;Sin intervencion;901101;903;COMCEL
5731112;FALLA CORE TX - RIESGO;;22/02/2017 15:25;RECTIFICADOR@EMERSON172.21.3.13;2;;OT;CLOSED;;TXSUPENG;;90110101;274065;4485;COMCEL;;INCIDENT;5731112;REMEDY;;No se detectaron problemas en servicio;90110101;1434;COMCEL
5731121;FALLA INTERNET;Andrea Villar-;22/02/2017 15:37;64447;5;;BUC;CLOSED;;PEBUCOW;;1021;274197;1047;COMCEL;;INCIDENT;5731121;PROBLEM;;CORTE DE FIBRA;1021;66;COMCEL
5731121;FALLA INTERNET;Andrea Villar-;22/02/2017 15:37;64447;5;;BUC;CLOSED;;PEBUCOW;;102121;274198;1097;COMCEL;;INCIDENT;5731121;CAUSE;;Patchcord da馻do;102121;108;COMCEL
5731121;FALLA INTERNET;Andrea Villar-;22/02/2017 15:37;64447;5;;BUC;CLOSED;;PEBUCOW;;10210104;274199;1153;COMCEL;;INCIDENT;5731121;REMEDY;;cambio patchcord;10210104;125;COMCEL
